age;job;marital;education;default;housing;loan;month;day_of_week;campaign;previous;poutcome;emp.var.rate;cons.price.idx;cons.conf.idx;euribor3m;y
32;admin.;single;high.school;no;yes;no;may;tue;4;0;nonexistent;1.1;93.994;-36.4;4.857;no
42;management;married;basic.6y;;yes;no;may;tue;5;0;nonexistent;1.1;93.994;-36.4;4.857;no
34;technician;married;professional.course;no;yes;no;may;tue;3;0;nonexistent;1.1;93.994;-36.4;4.857;no
35;blue-collar;married;basic.4y;;no;no;may;tue;2;0;nonexistent;1.1;93.994;-36.4;4.857;no
45;admin.;married;university.degree;;yes;no;may;tue;6;0;nonexistent;1.1;93.994;-36.4;4.857;no
35;admin.;married;basic.9y;no;no;no;may;tue;3;0;nonexistent;1.1;93.994;-36.4;4.857;no
41;admin.;divorced;high.school;no;no;no;may;tue;3;0;nonexistent;1.1;93.994;-36.4;4.857;no
34;management;married;university.degree;no;yes;no;may;tue;2;0;nonexistent;1.1;93.994;-36.4;4.857;no
53;housemaid;married;basic.6y;no;;;may;tue;5;0;nonexistent;1.1;93.994;-36.4;4.857;no
57;entrepreneur;married;university.degree;no;yes;no;may;tue;2;0;nonexistent;1.1;93.994;-36.4;4.857;no
55;retired;married;high.school;no;yes;no;may;tue;5;0;nonexistent;1.1;93.994;-36.4;4.857;no
52;blue-collar;married;basic.4y;no;yes;no;may;tue;10;0;nonexistent;1.1;93.994;-36.4;4.857;no
30;blue-collar;divorced;basic.9y;no;no;no;may;tue;2;0;nonexistent;1.1;93.994;-36.4;4.857;no
41;admin.;single;university.degree;no;no;no;may;tue;4;0;nonexistent;1.1;93.994;-36.4;4.857;no
44;admin.;married;;no;no;no;may;tue;2;0;nonexistent;1.1;93.994;-36.4;4.857;no
37;blue-collar;married;basic.9y;no;no;no;may;tue;3;0;nonexistent;1.1;93.994;-36.4;4.857;no
31;admin.;married;high.school;no;no;no;may;tue;2;0;nonexistent;1.1;93.994;-36.4;4.857;no
30;admin.;married;university.degree;no;yes;no;may;tue;3;0;nonexistent;1.1;93.994;-36.4;4.857;no
24;blue-collar;single;basic.9y;no;no;no;may;tue;2;0;nonexistent;1.1;93.994;-36.4;4.857;no
31;blue-collar;single;high.school;no;no;yes;may;tue;2;0;nonexistent;1.1;93.994;-36.4;4.857;no
38;blue-collar;married;basic.4y;no;yes;no;may;tue;2;0;nonexistent;1.1;93.994;-36.4;4.857;no
25;entrepreneur;single;high.school;no;yes;no;may;tue;2;0;nonexistent;1.1;93.994;-36.4;4.857;no
39;management;divorced;university.degree;no;yes;no;may;tue;2;0;nonexistent;1.1;93.994;-36.4;4.857;no
46;;married;basic.4y;;no;no;may;tue;2;0;nonexistent;1.1;93.994;-36.4;4.857;no
42;admin.;married;university.degree;;no;no;may;tue;4;0;nonexistent;1.1;93.994;-36.4;4.857;no
33;admin.;single;university.degree;no;yes;no;may;tue;5;0;nonexistent;1.1;93.994;-36.4;4.857;no
28;management;married;university.degree;no;no;no;may;tue;2;0;nonexistent;1.1;93.994;-36.4;4.857;no
40;blue-collar;married;basic.6y;no;yes;no;may;tue;3;0;nonexistent;1.1;93.994;-36.4;4.857;no
33;admin.;divorced;high.school;no;yes;no;may;tue;2;0;nonexistent;1.1;93.994;-36.4;4.857;no
48;blue-collar;divorced;basic.4y;;no;no;may;tue;2;0;nonexistent;1.1;93.994;-36.4;4.857;no
41;admin.;married;basic.9y;no;no;no;may;tue;5;0;nonexistent;1.1;93.994;-36.4;4.857;no
37;blue-collar;married;basic.9y;;no;no;may;tue;3;0;nonexistent;1.1;93.994;-36.4;4.857;no
39;management;married;university.degree;no;no;no;may;tue;10;0;nonexistent;1.1;93.994;-36.4;4.857;no
28;self-employed;single;basic.9y;no;yes;no;may;tue;4;0;nonexistent;1.1;93.994;-36.4;4.857;no
55;admin.;married;high.school;;no;no;may;tue;3;0;nonexistent;1.1;93.994;-36.4;4.857;no
50;admin.;married;high.school;;no;no;may;tue;3;0;nonexistent;1.1;93.994;-36.4;4.857;no
31;entrepreneur;married;basic.6y;no;yes;no;may;tue;5;0;nonexistent;1.1;93.994;-36.4;4.857;no
40;technician;married;professional.course;;yes;no;may;tue;1;0;nonexistent;1.1;93.994;-36.4;4.857;no
40;technician;married;professional.course;;yes;no;may;tue;1;0;nonexistent;1.1;93.994;-36.4;4.857;no
32;blue-collar;single;high.school;no;yes;no;may;tue;2;0;nonexistent;1.1;93.994;-36.4;4.857;no
39;admin.;married;university.degree;no;yes;yes;may;tue;1;0;nonexistent;1.1;93.994;-36.4;4.857;no
50;admin.;married;high.school;no;yes;no;may;tue;19;0;nonexistent;1.1;93.994;-36.4;4.857;no
35;blue-collar;married;basic.4y;;yes;no;may;tue;13;0;nonexistent;1.1;93.994;-36.4;4.857;no
50;services;single;basic.4y;no;yes;no;may;tue;9;0;nonexistent;1.1;93.994;-36.4;4.857;no
24;blue-collar;single;basic.9y;no;yes;no;may;tue;4;0;nonexistent;1.1;93.994;-36.4;4.857;no
45;technician;married;professional.course;no;yes;no;may;tue;4;0;nonexistent;1.1;93.994;-36.4;4.857;no
56;technician;married;university.degree;;yes;no;may;tue;3;0;nonexistent;1.1;93.994;-36.4;4.857;no
33;unemployed;single;university.degree;no;yes;no;may;tue;2;0;nonexistent;1.1;93.994;-36.4;4.857;no
43;admin.;married;high.school;no;no;no;may;tue;2;0;nonexistent;1.1;93.994;-36.4;4.857;no
40;blue-collar;married;;no;no;no;may;tue;2;0;nonexistent;1.1;93.994;-36.4;4.857;no
42;housemaid;single;basic.4y;;yes;no;may;tue;7;0;nonexistent;1.1;93.994;-36.4;4.857;no
43;blue-collar;married;basic.4y;;yes;no;may;tue;2;0;nonexistent;1.1;93.994;-36.4;4.857;no
45;admin.;married;basic.9y;no;yes;no;may;tue;2;0;nonexistent;1.1;93.994;-36.4;4.857;no
47;services;married;university.degree;no;yes;no;may;tue;9;0;nonexistent;1.1;93.994;-36.4;4.857;no
50;admin.;single;university.degree;no;no;no;may;tue;3;0;nonexistent;1.1;93.994;-36.4;4.857;no
40;blue-collar;married;basic.6y;no;yes;no;may;tue;2;0;nonexistent;1.1;93.994;-36.4;4.857;no
52;services;married;high.school;no;no;no;may;tue;5;0;nonexistent;1.1;93.994;-36.4;4.857;no
28;admin.;single;high.school;no;no;no;may;tue;2;0;nonexistent;1.1;93.994;-36.4;4.857;no
45;blue-collar;married;basic.6y;;no;no;may;tue;6;0;nonexistent;1.1;93.994;-36.4;4.857;yes
38;unemployed;divorced;high.school;no;no;no;may;tue;3;0;nonexistent;1.1;93.994;-36.4;4.857;no
54;retired;married;basic.9y;;no;no;may;tue;2;0;nonexistent;1.1;93.994;-36.4;4.857;no
51;technician;married;basic.9y;no;yes;no;may;tue;6;0;nonexistent;1.1;93.994;-36.4;4.857;no
29;admin.;married;basic.9y;no;yes;no;may;tue;4;0;nonexistent;1.1;93.994;-36.4;4.857;no
35;admin.;married;university.degree;no;no;no;may;tue;4;0;nonexistent;1.1;93.994;-36.4;4.857;no
57;retired;married;;;no;no;may;tue;8;0;nonexistent;1.1;93.994;-36.4;4.857;no
37;technician;single;university.degree;no;yes;no;may;tue;2;0;nonexistent;1.1;93.994;-36.4;4.857;no
39;services;married;high.school;no;no;no;may;tue;2;0;nonexistent;1.1;93.994;-36.4;4.857;no
29;housemaid;married;university.degree;no;no;no;may;tue;3;0;nonexistent;1.1;93.994;-36.4;4.857;no
56;admin.;divorced;high.school;no;yes;no;may;tue;3;0;nonexistent;1.1;93.994;-36.4;4.857;no
41;services;married;high.school;no;no;no;may;tue;2;0;nonexistent;1.1;93.994;-36.4;4.857;no
36;blue-collar;married;basic.9y;;yes;no;may;tue;3;0;nonexistent;1.1;93.994;-36.4;4.857;no
39;services;single;high.school;;yes;no;may;tue;2;0;nonexistent;1.1;93.994;-36.4;4.857;no
50;self-employed;;basic.6y;no;no;no;may;tue;3;0;nonexistent;1.1;93.994;-36.4;4.857;no
52;management;divorced;university.degree;no;yes;no;may;tue;4;0;nonexistent;1.1;93.994;-36.4;4.857;no
34;services;married;high.school;;no;no;may;tue;2;0;nonexistent;1.1;93.994;-36.4;4.857;no
30;entrepreneur;single;high.school;no;no;no;may;tue;4;0;nonexistent;1.1;93.994;-36.4;4.857;no
39;admin.;married;university.degree;no;no;no;may;tue;3;0;nonexistent;1.1;93.994;-36.4;4.857;no
35;admin.;single;professional.course;;yes;no;may;tue;4;0;nonexistent;1.1;93.994;-36.4;4.857;no
35;blue-collar;married;;no;yes;no;may;tue;3;0;nonexistent;1.1;93.994;-36.4;4.857;no
52;self-employed;married;basic.9y;;yes;no;may;tue;4;0;nonexistent;1.1;93.994;-36.4;4.857;no
53;services;divorced;university.degree;no;yes;no;may;tue;16;0;nonexistent;1.1;93.994;-36.4;4.857;no
25;technician;single;university.degree;no;;;may;tue;3;0;nonexistent;1.1;93.994;-36.4;4.857;no
27;admin.;divorced;high.school;no;yes;no;may;tue;2;0;nonexistent;1.1;93.994;-36.4;4.857;no
30;services;married;university.degree;no;no;no;may;tue;8;0;nonexistent;1.1;93.994;-36.4;4.857;no
29;blue-collar;married;high.school;no;yes;no;may;tue;3;0;nonexistent;1.1;93.994;-36.4;4.857;no
35;blue-collar;married;basic.9y;no;no;no;may;tue;3;0;nonexistent;1.1;93.994;-36.4;4.857;no
39;technician;married;professional.course;no;no;no;may;tue;5;0;nonexistent;1.1;93.994;-36.4;4.857;no
28;admin.;single;high.school;no;yes;no;may;tue;3;0;nonexistent;1.1;93.994;-36.4;4.857;no
40;blue-collar;married;high.school;;no;no;may;tue;5;0;nonexistent;1.1;93.994;-36.4;4.857;no
53;entrepreneur;single;basic.9y;no;no;no;may;tue;7;0;nonexistent;1.1;93.994;-36.4;4.857;no
32;blue-collar;married;basic.9y;no;no;no;may;tue;8;0;nonexistent;1.1;93.994;-36.4;4.857;no
36;blue-collar;married;basic.6y;;yes;no;may;tue;5;0;nonexistent;1.1;93.994;-36.4;4.857;no
29;services;divorced;high.school;no;yes;no;may;tue;3;0;nonexistent;1.1;93.994;-36.4;4.857;no
34;blue-collar;married;basic.9y;no;yes;no;may;tue;8;0;nonexistent;1.1;93.994;-36.4;4.857;no
35;blue-collar;married;high.school;no;no;yes;may;tue;3;0;nonexistent;1.1;93.994;-36.4;4.857;no
45;admin.;single;professional.course;no;no;no;may;tue;4;0;nonexistent;1.1;93.994;-36.4;4.857;no
54;retired;married;basic.4y;;no;no;may;tue;2;0;nonexistent;1.1;93.994;-36.4;4.857;no
59;retired;divorced;basic.4y;no;no;no;may;tue;3;0;nonexistent;1.1;93.994;-36.4;4.857;no
26;blue-collar;single;basic.9y;no;yes;no;may;tue;2;0;nonexistent;1.1;93.994;-36.4;4.857;no
50;admin.;married;university.degree;no;no;yes;may;tue;4;0;nonexistent;1.1;93.994;-36.4;4.857;no
48;admin.;single;basic.6y;;yes;no;may;tue;2;0;nonexistent;1.1;93.994;-36.4;4.857;no
33;management;married;university.degree;;yes;no;may;tue;3;0;nonexistent;1.1;93.994;-36.4;4.857;no
34;services;single;basic.9y;;yes;yes;may;tue;2;0;nonexistent;1.1;93.994;-36.4;4.857;no
45;;married;;;no;no;may;wed;13;0;nonexistent;1.1;93.994;-36.4;4.857;no
29;blue-collar;single;high.school;;yes;no;may;wed;3;0;nonexistent;1.1;93.994;-36.4;4.857;no
51;retired;married;professional.course;no;yes;yes;may;wed;2;0;nonexistent;1.1;93.994;-36.4;4.857;no
39;housemaid;married;basic.4y;;no;no;may;wed;12;0;nonexistent;1.1;93.994;-36.4;4.857;no
25;technician;married;high.school;no;yes;no;may;wed;3;0;nonexistent;1.1;93.994;-36.4;4.857;no
36;admin.;married;high.school;;yes;no;may;wed;2;0;nonexistent;1.1;93.994;-36.4;4.857;no
46;admin.;divorced;university.degree;;yes;no;may;wed;6;0;nonexistent;1.1;93.994;-36.4;4.857;no
39;blue-collar;married;basic.9y;;yes;no;may;wed;9;0;nonexistent;1.1;93.994;-36.4;4.857;no
40;services;single;high.school;;no;no;may;wed;7;0;nonexistent;1.1;93.994;-36.4;4.857;no
29;services;married;high.school;no;yes;no;may;wed;1;0;nonexistent;1.1;93.994;-36.4;4.857;no
35;services;married;high.school;no;no;no;may;wed;2;0;nonexistent;1.1;93.994;-36.4;4.857;no
50;management;single;university.degree;no;;;may;wed;2;0;nonexistent;1.1;93.994;-36.4;4.857;no
32;blue-collar;married;basic.4y;;yes;no;may;wed;1;0;nonexistent;1.1;93.994;-36.4;4.857;no
49;services;divorced;high.school;no;no;no;may;wed;6;0;nonexistent;1.1;93.994;-36.4;4.857;no
39;blue-collar;single;basic.4y;;;;may;wed;1;0;nonexistent;1.1;93.994;-36.4;4.857;no
56;services;married;high.school;;no;no;may;wed;2;0;nonexistent;1.1;93.994;-36.4;4.857;no
33;services;divorced;high.school;no;no;no;may;wed;1;0;nonexistent;1.1;93.994;-36.4;4.857;no
47;admin.;married;university.degree;;no;no;may;wed;3;0;nonexistent;1.1;93.994;-36.4;4.857;no
32;management;married;university.degree;no;yes;no;may;wed;8;0;nonexistent;1.1;93.994;-36.4;4.857;no
53;;married;high.school;;no;no;may;wed;2;0;nonexistent;1.1;93.994;-36.4;4.857;no
38;technician;single;high.school;no;no;no;may;wed;1;0;nonexistent;1.1;93.994;-36.4;4.857;no
41;technician;single;university.degree;;no;no;may;wed;1;0;nonexistent;1.1;93.994;-36.4;4.857;no
45;admin.;married;high.school;no;no;no;may;wed;2;0;nonexistent;1.1;93.994;-36.4;4.857;no
42;technician;single;high.school;;yes;no;may;wed;1;0;nonexistent;1.1;93.994;-36.4;4.857;no
37;blue-collar;single;high.school;no;no;no;may;wed;1;0;nonexistent;1.1;93.994;-36.4;4.857;no
29;admin.;single;basic.9y;;yes;no;may;wed;1;0;nonexistent;1.1;93.994;-36.4;4.857;no
52;admin.;divorced;university.degree;no;yes;no;may;wed;2;0;nonexistent;1.1;93.994;-36.4;4.857;yes
47;admin.;married;university.degree;no;yes;no;may;wed;1;0;nonexistent;1.1;93.994;-36.4;4.857;no
46;admin.;married;;no;no;no;may;wed;2;0;nonexistent;1.1;93.994;-36.4;4.857;no
45;blue-collar;divorced;basic.9y;no;yes;no;may;wed;1;0;nonexistent;1.1;93.994;-36.4;4.857;no
35;admin.;single;high.school;no;yes;no;may;wed;4;0;nonexistent;1.1;93.994;-36.4;4.857;no
33;blue-collar;married;basic.9y;;yes;no;may;wed;1;0;nonexistent;1.1;93.994;-36.4;4.857;no
31;management;divorced;basic.6y;no;no;no;may;wed;3;0;nonexistent;1.1;93.994;-36.4;4.857;no
35;blue-collar;married;basic.9y;no;no;no;may;wed;6;0;nonexistent;1.1;93.994;-36.4;4.857;no
32;blue-collar;divorced;basic.9y;no;no;no;may;wed;3;0;nonexistent;1.1;93.994;-36.4;4.857;no
33;technician;single;university.degree;no;no;yes;may;wed;2;0;nonexistent;1.1;93.994;-36.4;4.857;no
39;technician;married;basic.6y;no;yes;no;may;wed;3;0;nonexistent;1.1;93.994;-36.4;4.857;no
37;blue-collar;divorced;basic.9y;;no;no;may;wed;1;0;nonexistent;1.1;93.994;-36.4;4.857;no
49;blue-collar;married;basic.9y;no;yes;no;may;wed;1;0;nonexistent;1.1;93.994;-36.4;4.857;no
45;blue-collar;married;basic.4y;;yes;no;may;wed;1;0;nonexistent;1.1;93.994;-36.4;4.857;no
30;management;single;university.degree;no;no;no;may;wed;2;0;nonexistent;1.1;93.994;-36.4;4.857;no
38;blue-collar;single;basic.9y;;yes;no;may;wed;1;0;nonexistent;1.1;93.994;-36.4;4.857;no
37;housemaid;married;high.school;no;no;no;may;wed;1;0;nonexistent;1.1;93.994;-36.4;4.857;no
52;services;divorced;high.school;;yes;no;may;wed;4;0;nonexistent;1.1;93.994;-36.4;4.857;no
38;technician;single;professional.course;;no;no;may;wed;3;0;nonexistent;1.1;93.994;-36.4;4.857;no
52;entrepreneur;married;basic.9y;;yes;no;may;wed;2;0;nonexistent;1.1;93.994;-36.4;4.857;no
42;blue-collar;divorced;basic.4y;no;yes;yes;may;wed;1;0;nonexistent;1.1;93.994;-36.4;4.857;no
57;admin.;divorced;basic.9y;no;no;no;may;wed;3;0;nonexistent;1.1;93.994;-36.4;4.857;no
57;management;divorced;high.school;no;yes;no;may;wed;2;0;nonexistent;1.1;93.994;-36.4;4.857;no
45;blue-collar;divorced;basic.4y;no;no;no;may;wed;1;0;nonexistent;1.1;93.994;-36.4;4.857;no
34;admin.;single;high.school;no;yes;no;may;wed;1;0;nonexistent;1.1;93.994;-36.4;4.857;no
37;admin.;divorced;university.degree;no;;;may;wed;2;0;nonexistent;1.1;93.994;-36.4;4.857;no
39;blue-collar;single;professional.course;;no;no;may;wed;2;0;nonexistent;1.1;93.994;-36.4;4.857;no
39;self-employed;married;basic.4y;;yes;no;may;wed;2;0;nonexistent;1.1;93.994;-36.4;4.857;no
35;services;married;high.school;no;no;no;may;wed;1;0;nonexistent;1.1;93.994;-36.4;4.857;no
50;services;married;high.school;no;yes;no;may;wed;3;0;nonexistent;1.1;93.994;-36.4;4.857;no
56;retired;married;basic.4y;no;no;no;may;wed;2;0;nonexistent;1.1;93.994;-36.4;4.857;no
38;blue-collar;married;basic.6y;no;no;no;may;wed;1;0;nonexistent;1.1;93.994;-36.4;4.857;no
56;retired;married;university.degree;no;yes;no;may;wed;3;0;nonexistent;1.1;93.994;-36.4;4.857;no
34;blue-collar;single;basic.9y;;no;no;may;wed;3;0;nonexistent;1.1;93.994;-36.4;4.857;yes
49;blue-collar;single;basic.4y;no;yes;no;may;wed;1;0;nonexistent;1.1;93.994;-36.4;4.857;no
40;admin.;single;high.school;;no;no;may;wed;6;0;nonexistent;1.1;93.994;-36.4;4.857;no
41;entrepreneur;single;basic.4y;no;no;no;may;wed;1;0;nonexistent;1.1;93.994;-36.4;4.857;no
32;admin.;single;university.degree;no;no;no;may;wed;2;0;nonexistent;1.1;93.994;-36.4;4.857;no
43;blue-collar;single;basic.9y;no;yes;no;may;wed;7;0;nonexistent;1.1;93.994;-36.4;4.857;no
53;technician;married;professional.course;no;yes;no;may;wed;6;0;nonexistent;1.1;93.994;-36.4;4.857;no
31;admin.;married;high.school;no;no;no;may;wed;1;0;nonexistent;1.1;93.994;-36.4;4.857;no
31;technician;single;university.degree;no;yes;no;may;wed;1;0;nonexistent;1.1;93.994;-36.4;4.857;no
33;services;married;high.school;no;no;no;may;wed;1;0;nonexistent;1.1;93.994;-36.4;4.857;no
43;blue-collar;married;basic.9y;no;yes;no;may;wed;2;0;nonexistent;1.1;93.994;-36.4;4.857;no
34;blue-collar;married;basic.6y;;yes;no;may;wed;2;0;nonexistent;1.1;93.994;-36.4;4.857;no
32;blue-collar;married;basic.6y;no;no;no;may;wed;1;0;nonexistent;1.1;93.994;-36.4;4.857;no
46;blue-collar;married;basic.4y;;yes;yes;may;wed;1;0;nonexistent;1.1;93.994;-36.4;4.857;no
30;technician;married;professional.course;no;yes;yes;may;wed;3;0;nonexistent;1.1;93.994;-36.4;4.857;no
53;blue-collar;married;basic.9y;no;yes;no;may;wed;1;0;nonexistent;1.1;93.994;-36.4;4.857;no
36;admin.;divorced;university.degree;no;yes;no;may;wed;3;0;nonexistent;1.1;93.994;-36.4;4.857;no
33;blue-collar;married;basic.9y;no;yes;no;may;wed;1;0;nonexistent;1.1;93.994;-36.4;4.857;no
35;blue-collar;married;basic.6y;no;no;no;may;wed;1;0;nonexistent;1.1;93.994;-36.4;4.857;no
33;services;married;basic.9y;;yes;no;may;wed;2;0;nonexistent;1.1;93.994;-36.4;4.857;no
36;blue-collar;single;high.school;no;yes;no;may;wed;1;0;nonexistent;1.1;93.994;-36.4;4.857;no
41;services;married;high.school;no;yes;no;may;wed;1;0;nonexistent;1.1;93.994;-36.4;4.857;no
59;technician;divorced;professional.course;no;no;no;may;wed;2;0;nonexistent;1.1;93.994;-36.4;4.857;no
33;technician;married;basic.9y;no;no;no;may;wed;1;0;nonexistent;1.1;93.994;-36.4;4.857;no
59;housemaid;married;basic.4y;no;yes;no;may;wed;1;0;nonexistent;1.1;93.994;-36.4;4.857;no
35;management;married;professional.course;no;yes;yes;may;wed;1;0;nonexistent;1.1;93.994;-36.4;4.857;no
60;technician;divorced;professional.course;;no;no;may;wed;1;0;nonexistent;1.1;93.994;-36.4;4.857;no
35;management;married;professional.course;no;no;no;may;wed;1;0;nonexistent;1.1;93.994;-36.4;4.857;no
35;blue-collar;divorced;basic.4y;;no;no;may;wed;1;0;nonexistent;1.1;93.994;-36.4;4.857;no
59;retired;married;basic.4y;;yes;yes;may;wed;1;0;nonexistent;1.1;93.994;-36.4;4.857;no
25;self-employed;single;university.degree;no;no;no;may;wed;2;0;nonexistent;1.1;93.994;-36.4;4.857;no
27;admin.;single;university.degree;no;yes;no;may;wed;1;0;nonexistent;1.1;93.994;-36.4;4.857;no
37;blue-collar;single;basic.9y;no;no;no;may;wed;1;0;nonexistent;1.1;93.994;-36.4;4.857;no
34;technician;married;university.degree;no;no;no;may;wed;1;0;nonexistent;1.1;93.994;-36.4;4.857;no
34;technician;married;university.degree;no;no;yes;may;wed;1;0;nonexistent;1.1;93.994;-36.4;4.857;no
33;self-employed;married;university.degree;no;yes;yes;may;wed;1;0;nonexistent;1.1;93.994;-36.4;4.857;no
34;technician;married;university.degree;no;yes;no;may;wed;1;0;nonexistent;1.1;93.994;-36.4;4.857;no
43;technician;single;professional.course;no;no;no;may;wed;1;0;nonexistent;1.1;93.994;-36.4;4.857;no
41;management;married;high.school;no;no;no;may;wed;1;0;nonexistent;1.1;93.994;-36.4;4.857;no
26;admin.;single;high.school;no;no;no;may;wed;1;0;nonexistent;1.1;93.994;-36.4;4.857;no
37;blue-collar;married;professional.course;;yes;no;may;wed;1;0;nonexistent;1.1;93.994;-36.4;4.857;no
58;;married;basic.4y;no;yes;no;may;wed;1;0;nonexistent;1.1;93.994;-36.4;4.857;no
26;blue-collar;single;high.school;no;yes;no;may;wed;1;0;nonexistent;1.1;93.994;-36.4;4.857;no
30;blue-collar;divorced;basic.9y;no;yes;no;may;wed;4;0;nonexistent;1.1;93.994;-36.4;4.857;no
43;entrepreneur;divorced;high.school;no;yes;no;may;wed;1;0;nonexistent;1.1;93.994;-36.4;4.857;no
37;self-employed;single;university.degree;;yes;no;may;wed;1;0;nonexistent;1.1;93.994;-36.4;4.857;no
45;services;married;high.school;;yes;no;may;wed;6;0;nonexistent;1.1;93.994;-36.4;4.857;no
34;technician;single;professional.course;no;no;no;may;wed;1;0;nonexistent;1.1;93.994;-36.4;4.857;no
35;admin.;single;university.degree;no;no;no;may;wed;1;0;nonexistent;1.1;93.994;-36.4;4.857;no
56;technician;married;basic.9y;no;yes;no;may;wed;2;0;nonexistent;1.1;93.994;-36.4;4.857;no
34;admin.;single;high.school;no;yes;no;may;wed;1;0;nonexistent;1.1;93.994;-36.4;4.857;no
34;admin.;single;high.school;no;no;yes;may;wed;1;0;nonexistent;1.1;93.994;-36.4;4.857;no
47;admin.;married;high.school;no;no;yes;may;wed;1;0;nonexistent;1.1;93.994;-36.4;4.857;no
34;admin.;divorced;university.degree;no;no;no;may;wed;2;0;nonexistent;1.1;93.994;-36.4;4.857;no
57;blue-collar;divorced;basic.9y;no;yes;no;may;wed;2;0;nonexistent;1.1;93.994;-36.4;4.857;yes
45;blue-collar;married;basic.4y;;no;no;may;wed;3;0;nonexistent;1.1;93.994;-36.4;4.857;no
30;services;married;high.school;no;no;no;may;wed;10;0;nonexistent;1.1;93.994;-36.4;4.857;no
32;technician;single;university.degree;no;no;no;may;wed;1;0;nonexistent;1.1;93.994;-36.4;4.857;no
34;blue-collar;single;university.degree;no;yes;yes;may;wed;1;0;nonexistent;1.1;93.994;-36.4;4.857;no
34;blue-collar;single;university.degree;no;no;no;may;wed;1;0;nonexistent;1.1;93.994;-36.4;4.857;no
52;admin.;married;high.school;;yes;no;may;wed;5;0;nonexistent;1.1;93.994;-36.4;4.857;no
43;services;married;high.school;;no;no;may;wed;1;0;nonexistent;1.1;93.994;-36.4;4.857;no
42;unemployed;married;basic.9y;no;no;no;may;wed;1;0;nonexistent;1.1;93.994;-36.4;4.857;no
42;admin.;single;university.degree;;yes;yes;may;wed;3;0;nonexistent;1.1;93.994;-36.4;4.857;no
38;technician;divorced;basic.9y;no;no;no;may;wed;1;0;nonexistent;1.1;93.994;-36.4;4.857;no
